tree_id,common_name,genus,dbh_cm,useful_life_years,useful_life_label,age_description,located_in,precinct,lat,lon,shade_score,suburb_id
1025841,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.80967483,144.9778832,0.0012,297979799
1025842,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.80968493,144.9779821,0.0012,297979799
1025847,Brush Box,Lophostemon,32.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.80970726,144.9773041,0.0012,297979799
1025855,Pin Oak,Quercus,30.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.80978326,144.9768333,0.0012,297979799
1025860,Pin Oak,Quercus,30.0,50,,Mature,Street,East Melbourne,-37.80971289,144.9761821,0.0012,297979799
1025861,London Plane,Platanus,35.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.80933341,144.9758627,0.0013,297979799
1025862,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.80923066,144.9758799,0.0013,297979799
1025864,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.80901108,144.975915,0.0013,297979799
1025870,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.80859713,144.9756348,0.0013,297979799
1025873,London Plane,Platanus,60.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.80931635,144.9755175,0.0023,297979799
1025874,London Plane,Platanus,35.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.80968505,144.9754366,0.0013,297979799
1025875,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.80980749,144.9754299,0.0013,297979799
1025876,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.80990368,144.9754159,0.0013,297979799
1025880,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81052877,144.9753001,0.0013,297979799
1025884,London Plane,Platanus,60.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.81008324,144.9757434,0.0023,297979799
1025888,London Plane,Platanus,55.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.81050631,144.9756578,0.0021,297979799
1025902,London Plane,Platanus,38.0,50,,Mature,Street,East Melbourne,-37.81094548,144.977664,0.0015,297979799
1025907,London Plane,Platanus,38.0,50,,Mature,Street,East Melbourne,-37.81196248,144.9770529,0.0015,297979799
1025911,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.8118922,144.9764151,0.0013,297979799
1025913,London Plane,Platanus,35.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.811818,144.9757947,0.0013,297979799
1025914,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81180626,144.9756098,0.0013,297979799
1025915,London Plane,Platanus,35.0,50,,Mature,Street,East Melbourne,-37.811884,144.975096,0.0013,297979799
1025930,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81095409,144.9756303,0.0013,297979799
1025935,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81144713,144.9750329,0.0013,297979799
1025938,Yellow Chestnut Oak,Quercus,70.0,40,31 - 40 years,Mature,Park,East Melbourne,-37.81169626,144.9750023,0.0027,297979799
1025953,Canary Island Date Palm,Phoenix,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.81230659,144.9738874,0.0019,297979799
1025955,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Park,East Melbourne,-37.81195136,144.9744574,0.0013,297979799
1025956,London Plane,Platanus,35.0,20,11 - 20 years,Mature,Park,East Melbourne,-37.81197426,144.9743739,0.0013,297979799
1025959,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Park,East Melbourne,-37.81209073,144.9741248,0.0013,297979799
1025962,Dutch Elm,Ulmus,32.0,50,,Mature,Street,East Melbourne,-37.80951992,144.9727536,0.0012,297979799
1025964,Dutch Elm,Ulmus,25.0,50,,Mature,Street,East Melbourne,-37.80969927,144.9727283,0.001,297979799
1025968,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80989138,144.9909777,0.0019,297979799
1025969,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.80989167,144.9907197,0.0019,297979799
1025971,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.80984126,144.9901841,0.0019,297979799
1025980,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80955111,144.9876139,0.0019,297979799
1025982,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80948857,144.987031,0.0019,297979799
1025983,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80946422,144.986784,0.0019,297979799
1025986,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80930662,144.9854033,0.0019,297979799
1025991,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80916013,144.984023,0.0019,297979799
1025992,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80910278,144.983499,0.0019,297979799
1025993,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80907217,144.9832023,0.0019,297979799
1025995,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80897947,144.982351,0.0019,297979799
1025999,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80882677,144.9808907,0.0019,297979799
1026007,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80859731,144.9787893,0.0019,297979799
1026054,Moptop,Robinia,27.5,30,21 - 30 years,Mature,Street,East Melbourne,-37.81002611,144.9899711,0.0011,297979799
1026082,English Elm,Ulmus,50.0,50,,Mature,Street,East Melbourne,-37.80980257,144.9863163,0.0019,297979799
1026090,Moptop,Robinia,27.5,30,21 - 30 years,Mature,Street,East Melbourne,-37.80950914,144.9851633,0.0011,297979799
1026092,Moptop,Robinia,27.5,30,21 - 30 years,Mature,Street,East Melbourne,-37.80948978,144.9850399,0.0011,297979799
1026101,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.80972948,144.9836607,0.0019,297979799
1026104,Moptop,Robinia,27.5,30,21 - 30 years,Mature,Street,East Melbourne,-37.80931296,144.9834407,0.0011,297979799
1026105,Moptop,Robinia,27.5,30,21 - 30 years,Mature,Street,East Melbourne,-37.80929769,144.9833438,0.0011,297979799
1026124,London Plane,Platanus,35.0,50,,Mature,Street,East Melbourne,-37.80998608,144.9810715,0.0013,297979799
1026125,London Plane,Platanus,35.0,50,,Mature,Street,East Melbourne,-37.80997805,144.9808483,0.0013,297979799
1026127,London Plane,Platanus,35.0,50,,Mature,Street,East Melbourne,-37.8097276,144.9808881,0.0013,297979799
1026148,Brush Box,Lophostemon,32.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.80987162,144.9788067,0.0012,297979799
1026151,Brush Box,Lophostemon,32.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.80993866,144.9794281,0.0012,297979799
1026155,Brush Box,Lophostemon,32.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81003306,144.9802798,0.0012,297979799
1026157,Brush Box,Lophostemon,32.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.8100741,144.9806632,0.0012,297979799
1026162,Brush Box,Lophostemon,32.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81015888,144.9813948,0.0012,297979799
1026166,Brush Box,Lophostemon,32.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81024096,144.9821089,0.0012,297979799
1026174,Pin Oak,Quercus,30.0,50,,Mature,Street,East Melbourne,-37.81019218,144.9825618,0.0012,297979799
1026175,Pin Oak,Quercus,30.0,50,,Mature,Street,East Melbourne,-37.8102283,144.9828422,0.0012,297979799
1026180,Brush Box,Lophostemon,32.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81033058,144.9829559,0.0012,297979799
1026181,Brush Box,Lophostemon,32.0,50,,Mature,Street,East Melbourne,-37.81035657,144.983116,0.0012,297979799
1026184,Brush Box,Lophostemon,32.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81047053,144.9842021,0.0012,297979799
1026187,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81038414,144.9842092,0.0012,297979799
1026200,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.8107739,144.985781,0.0012,297979799
1026204,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81072146,144.9852967,0.0012,297979799
1026206,Pin Oak,Quercus,45.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.8106761,144.9848931,0.0017,297979799
1026210,Brush Box,Lophostemon,32.0,50,,Mature,Street,East Melbourne,-37.81057887,144.9851832,0.0012,297979799
1026212,Brush Box,Lophostemon,32.0,50,,Mature,Street,East Melbourne,-37.81063222,144.9856843,0.0012,297979799
1026213,Brush Box,Lophostemon,32.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81066232,144.985925,0.0012,297979799
1026214,Brush Box,Lophostemon,32.0,50,,Mature,Street,East Melbourne,-37.81071043,144.9864092,0.0012,297979799
1026215,Brush Box,Lophostemon,32.0,50,,Mature,Street,East Melbourne,-37.81073711,144.9866169,0.0012,297979799
1026216,Brush Box,Lophostemon,32.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81076447,144.9868437,0.0012,297979799
1026218,Brush Box,Lophostemon,32.0,50,,Mature,Street,East Melbourne,-37.8108103,144.9872514,0.0012,297979799
1026226,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81065619,144.9867664,0.0012,297979799
1026232,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81077271,144.9878007,0.0012,297979799
1026233,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81079765,144.9880124,0.0012,297979799
1026245,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81091097,144.9871351,0.0012,297979799
1026246,Pin Oak,Quercus,30.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.81090064,144.987013,0.0012,297979799
1026257,Brush Box,Lophostemon,32.0,50,,Mature,Street,East Melbourne,-37.81102663,144.9892454,0.0012,297979799
1026261,Brush Box,Lophostemon,32.0,50,,Mature,Street,East Melbourne,-37.81112718,144.9901464,0.0012,297979799
1026262,Brush Box,Lophostemon,32.0,50,,Mature,Street,East Melbourne,-37.81115523,144.9902702,0.0012,297979799
1026263,Brush Box,Lophostemon,32.0,50,,Mature,Street,East Melbourne,-37.81117028,144.9904017,0.0012,297979799
1026265,Brush Box,Lophostemon,32.0,50,,Mature,Street,East Melbourne,-37.81119969,144.990651,0.0012,297979799
1026266,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81103317,144.9901748,0.0012,297979799
1026267,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81104859,144.9903217,0.0012,297979799
1026270,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.811097,144.9907645,0.0012,297979799
1026273,Pin Oak,Quercus,16.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81128714,144.9904292,0.0006,297979799
1026274,Pin Oak,Quercus,27.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81127391,144.9903057,0.001,297979799
1026278,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81121477,144.9897803,0.0012,297979799
1026279,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81119785,144.9896335,0.0012,297979799
1026283,London Plane,Platanus,50.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.81042278,144.9910558,0.0019,297979799
1026284,London Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81053304,144.9910392,0.0015,297979799
1026285,London Plane,Platanus,42.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.8107209,144.991011,0.0016,297979799
1026302,Variegated Elm,Ulmus,34.0,50,,Mature,Street,East Melbourne,-37.81240581,144.9906668,0.0013,297979799
1026307,Variegated Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81232759,144.9900007,0.0019,297979799
1026308,Variegated Elm,Ulmus,50.0,50,,Mature,Street,East Melbourne,-37.8122789,144.989556,0.0019,297979799
1026310,Variegated Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81225967,144.9893831,0.0019,297979799
1026313,Variegated Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81221908,144.9890117,0.0019,297979799
1026314,Variegated Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81220402,144.9888864,0.0019,297979799
1026324,Variegated Elm,Ulmus,50.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.81203419,144.9873692,0.0019,297979799
1026328,Variegated Elm,Ulmus,50.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.81197644,144.9868725,0.0019,297979799
1026329,Variegated Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81196123,144.9867385,0.0019,297979799
1026330,Variegated Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81194785,144.9866063,0.0019,297979799
1026331,Variegated Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81193408,144.9864867,0.0019,297979799
1026332,Variegated Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.8119227,144.9863829,0.0019,297979799
1026333,Variegated Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81191362,144.9862915,0.0019,297979799
1026335,Variegated Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81187648,144.9859656,0.0019,297979799
1026336,Variegated Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81184351,144.985652,0.0019,297979799
1026340,Variegated Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81178615,144.9851439,0.0019,297979799
1026345,Variegated Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81173293,144.9846671,0.0019,297979799
1026366,Snow-in-Summer,Melaleuca,35.0,50,,Mature,Street,East Melbourne,-37.81181461,144.9863862,0.0013,297979799
1026367,Snow-in-Summer,Melaleuca,35.0,50,,Mature,Street,East Melbourne,-37.81182845,144.9865282,0.0013,297979799
1026370,Snow-in-Summer,Melaleuca,35.0,50,,Mature,Street,East Melbourne,-37.81187801,144.9869664,0.0013,297979799
1026374,Snow-in-Summer,Melaleuca,35.0,50,,Mature,Street,East Melbourne,-37.81193272,144.987461,0.0013,297979799
1026383,Snow-in-Summer,Melaleuca,35.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.81216696,144.9875795,0.0013,297979799
1026413,English Elm,Ulmus,50.0,50,,Mature,Street,East Melbourne,-37.81119173,144.9860782,0.0019,297979799
1026419,English Elm,Ulmus,50.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.81278273,144.9858037,0.0019,297979799
1026422,English Elm,Ulmus,50.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.81170992,144.9886584,0.0019,297979799
1026444,London Plane,Platanus,35.0,50,,Mature,Street,East Melbourne,-37.8140125,144.9905994,0.0013,297979799
1026455,London Plane,Platanus,35.0,50,,Mature,Street,East Melbourne,-37.81602459,144.9900917,0.0013,297979799
1026462,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81779219,144.989692,0.0013,297979799
1026464,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.8180246,144.9896512,0.0013,297979799
1026468,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81819592,144.9898328,0.0013,297979799
1026471,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81836179,144.9896068,0.0013,297979799
1026484,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81918248,144.9895028,0.0013,297979799
1026486,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81929604,144.9894857,0.0013,297979799
1026489,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81941722,144.9896338,0.0013,297979799
1026522,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.8174249,144.9880975,0.0013,297979799
1026543,English Elm,Ulmus,50.0,50,,Mature,Street,East Melbourne,-37.81554717,144.987992,0.0019,297979799
1026545,English Elm,Ulmus,50.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.81511103,144.9880661,0.0019,297979799
1026552,English Elm,Ulmus,50.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.81360143,144.9883289,0.0019,297979799
1026553,English Elm,Ulmus,50.0,50,,Mature,Street,East Melbourne,-37.81346212,144.9883544,0.0019,297979799
1026584,Dutch Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.8129994,144.9857735,0.0019,297979799
1026608,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81314574,144.9830929,0.0019,297979799
1026609,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81335651,144.9830512,0.0019,297979799
1026613,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81452346,144.9828536,0.0019,297979799
1026616,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81536966,144.9827051,0.0019,297979799
1026617,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81561761,144.9826678,0.0019,297979799
1026619,London Plane,Platanus,45.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81601386,144.9829323,0.0017,297979799
1026623,London Plane,Platanus,30.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81608453,144.9835855,0.0012,297979799
1026624,London Plane,Platanus,50.0,50,,Mature,Street,East Melbourne,-37.81610376,144.983761,0.0019,297979799
1026630,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81639328,144.986289,0.0013,297979799
1026633,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81593857,144.9852714,0.0019,297979799
1026635,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81548361,144.9853493,0.0019,297979799
1026638,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81482698,144.9854565,0.0019,297979799
1026640,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.8143929,144.9855263,0.0019,297979799
1026642,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81385851,144.9856317,0.0019,297979799
1026646,Dutch Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81466169,144.9902843,0.0019,297979799
1026656,Dutch Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81444628,144.9883666,0.0019,297979799
1026666,Simon Poplar,Populus,42.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81470415,144.9896398,0.0016,297979799
1026669,Snow-in-Summer,Melaleuca,35.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81462895,144.988983,0.0013,297979799
1026678,Dutch Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81424991,144.986632,0.0019,297979799
1026681,Dutch Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81420458,144.98623,0.0019,297979799
1026682,Dutch Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.8141849,144.9860628,0.0019,297979799
1026696,Snow-in-Summer,Melaleuca,35.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.8144027,144.9870118,0.0013,297979799
1026708,Dutch Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81402394,144.9846442,0.0019,297979799
1026709,Dutch Elm,Ulmus,50.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.81401417,144.984565,0.0019,297979799
1026711,Dutch Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81398914,144.9843316,0.0019,297979799
1026713,Dutch Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81396955,144.9841523,0.0019,297979799
1026715,Dutch Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81394637,144.9839568,0.0019,297979799
1026717,Huntingdon Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81392396,144.9837533,0.0019,297979799
1026719,Dutch Elm,Ulmus,50.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.81390377,144.9835384,0.0019,297979799
